horse_id,bday,tame_id,owner_id,producer_id,production area,auction price,winnings,lifetime record,wined race title,inbreeding-1,inbreeding-2,father,faths father,faths mother,mother,moths father,moths mother
2006103886,2006Ч?5Зю10Ц?,00438,695004,733027,ПЗ?в?Р??Ф?,"1,260Ы?Бп (2006Ч? ?Л?ь???Ш?ЛЁМ?ы)
","


1В?2,812Ы?Бп (УцБ?)

",26Ря6ОЁ [6-5-1-14],201110040611,2001101234,1997105644,2001103460,000a001d7e,000a00680e,1993109970,000a00176e,000a0094a8
2006103963,2006年4月8日,01028,951005,903061,新ひだか町,"3,150万円 (2007年 北海道セレクションセール)
","



1億4,102万円 (中央) /159万円 (地方)
",30戦5勝 [5-3-5-17],200908050111,2007103916,2004101550,000a0000b5,000a000134,000a00afb0,1994107726,000a00033a,1987100331
2006104625,2006年2月14日,01041,506800,owner.netkeiba.com,中地義次,新冠町,"630万円 (2006年 北海道セレクションセール)
","



2億8,508万円 (中央) /649万円 (地方)
",2006104625,201108040411,,1999106689,000a00033a,000a0065ef,1996110223,1985109004,000a00a6c5
2006105511,2006年5月21日,00386,180800,owner.netkeiba.com,下河辺牧場,日高町,"
-
","


3億3,978万円 (中央)

",2006105511,201405020711,,1994109686,000a001a8f,000a00039b,000a006898,000a001a98,000a00b2fe
2007100811,2007年4月25日,01065,918002,333301,新ひだか町,"
-
","


1億5,849万円 (中央)

",49戦7勝 [7-3-3-36],201203020411,1999100898,1997102604,1995108676,000a0019b4,000a00a4b9,1991103959,000a000d2f,1982105348
2007101163,2007年5月5日,01080,217030,530009,様似町,"
-
","


3億4,432万円 (中央)

",42戦5勝 [5-7-3-27],201008010311,2006100124,2005101221,1998101554,000a00033a,000a000334,1997100148,000a000148,1993106507
2007101286,2007年3月6日,00356,785800,300033,浦河町,"
-
","


1億5,248万円 (中央)

",31戦6勝 [6-5-1-19],201208010311,2006101777,2012102269,1989108341,1982101222,1984104366,2001107374,000a000325,000a0066ea
2007101298,2007年3月8日,05222,951005,300033,浦河町,"
-
","



1億561万円 (中央) /173万円 (地方)
",34戦6勝 [6-5-3-20],201106030311,2009100231,2003101751,000a00013a,000a001849,000a00a946,1996100003,000a00033a,1984104909
2007102807,2007年3月31日,00438,869006,393126,千歳市,"2,625万円 (2007年 セレクトセール)
","


4億4,906万円 (中央)

",18戦9勝 [9-3-1-5],201207010811,2005102294,2014105543,1998110135,000a00013a,000a000071,1997103424,1983109006,1984101441
2007103884,2007年3月22日,05604,635009,903060,新ひだか町,"
-
","



1億5,227万円 (中央) /444万円 (地方)
",36戦15勝 [15-2-3-16],201401010811,2008103844,2005104536,1995104427,000a0000cc,000a0062e2,1994103634,000a000d48,1987101649
2007104807,2007年3月7日,01069,006030,500462,新冠町,"
-
","



2億3,837万円 (中央) /46万円 (地方)
",38戦9勝 [9-2-3-24],201209010211,2008104852,2017101858,1996106512,000a001bda,1991104457,1999106873,1993109219,000a00669b
2007104877,2007年2月22日,00425,542800,owner.netkeiba.com,ビッグレッドファーム,新冠町,"
-
","



3億289万円 (中央) /1億9,194万円 (地方)
",2007104877,201435110309,,000a010a10,000a002109,000a00b187,2002101527,1995108558,1983106194
2007105543,2007年3月22日,00438,601006,913124,日高町,"
-
","



3億1,244万円 (中央) /1,200万円 (地方)
",30戦5勝 [5-5-3-17],201009040210,2008105584,2001106161,1989108341,1982101222,1984104366,000a0067f5,000a0017b0,000a00b200
2007106743,2007年4月4日,00420,770006,313359,日高町,"
-
","



1億6,826万円 (中央) /184万円 (地方)
",83戦10勝 [10-4-7-62],201205050310,2016106453,2012101246,1993109220,000a0016eb,000a006412,2001100858,000a000082,1991109770
2008101031,2008年4月4日,05630,139006,813308,新ひだか町,"
-
","



3億1,148万円 (中央) /169万円 (地方)
",39戦10勝 [10-5-0-24],201505020711,2001104054,2016106387,2000102261,000a00033a,1987106591,1996105031,000a0015c6,000a00030e
2008101642,2008年5月11日,00395,560030,700014,浦河町,"
-
","


9,749万円 (中央)

",43戦4勝 [4-6-3-30],201208020711,2009100610,2005106280,1989108341,1982101222,1984104366,2000101300,1993109188,1988104949
2008103077,2008年3月14日,00362,398002,373126,安平町,"
-
","


1億4,595万円 (中央)

",27戦5勝 [5-2-5-15],201205040410,2012104511,2007103116,2001103460,000a001d7e,000a00680e,2000107542,000a00033a,1993109154
2008103244,2008年5月14日,01070,486800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


3億9,609万円 (中央)

",2008103244,201105030611,,2002100816,000a00033a,000a0003a2,1994109536,000a001c0e,000a00a225
2008103552,2008年3月11日,00438,170800,owner.netkeiba.com,ケイアイファーム,新ひだか町,"
-
","


6億6,995万円 (中央)

",2008103552,201305030211,,2001103460,000a001d7e,000a00680e,1996107173,000a001a98,000a00652e
2008103919,2008年4月2日,00411,053803,203064,新ひだか町,"
-
","


2億2,943万円 (中央)

",58戦6勝 [6-5-7-40],201210020811,2013102599,2015102663,1989108341,1982101222,1984104366,2001101389,000a000082,000a006725
2008103928,2008年3月22日,00979,772002,901188,鹿児島県,"
-
","



7,582万円 (中央) /800万円 (地方)
",39戦5勝 [5-1-2-31],201156082410,2012103119,2006106275,1999106689,000a00033a,000a0065ef,1999101349,1989108341,1987104693
2008104268,2008年4月6日,01088,851009,910331,新冠町,"
-
","



3億7,038万円 (中央) /1,742万円 (地方)
",61戦8勝 [8-13-7-33],201404030811,2007104109,2011104589,1996106512,000a001bda,1991104457,1998105689,1992109612,1987105609
2008104829,2008年3月21日,01078,948006,830464,新冠町,"
-
","


1億4,497万円 (中央)

",45戦7勝 [7-3-2-33],201306050711,2016100617,2010105852,1989108341,1982101222,1984104366,1999104213,1993109767,1990109138
2008105965,2008年4月30日,00343,031033,203398,日高町,"
-
","


1億3,426万円 (中央)

",23戦6勝 [6-2-3-12],201310020811,2013100783,2016103495,2001103038,000a00033a,1990104626,000a01069f,000a001d7e,000a0105dc
2008190007,2008年9月8日,05643,968033,,新,"
-
","


9,878万円 (中央)

",25戦12勝 [12-4-3-6],201507020611,,,000a011cbf,000a002317,000a011cbe,000a01296d,000a001c37,000a01296c
2009100301,2009年3月12日,01055,037803,100034,浦河町,"
-
","


5億4,542万円 (中央)

",31戦11勝 [11-4-3-13],201506040911,2012101406,2016103138,1992109618,000a00033a,000a00021e,2002102752,1994109686,1997100411
2009101347,2009年4月8日,01103,948006,900052,浦河町,"871万円 (2011年 JRAブリーズアップセール)
","


7,923万円 (中央)

",24戦3勝 [3-2-0-19],201104040811,2017103174,2008102279,1999107004,000a00033a,1982101939,2002104194,000a0000df,1988104640
2009102527,2009年2月14日,01028,841030,033357,日高町,"5,250万円 (2009年 セレクトセール)
","


3億7,010万円 (中央)

",29戦7勝 [7-6-1-15],201309040211,2019101700,2015101439,2003102991,000a00010f,1998101750,2001107654,1989108341,1992107580
2009102583,2009年1月29日,01136,965800,733393,日高町,"
-
","


1億4,321万円 (中央)

",24戦6勝 [6-5-4-9],201407030211,2011100482,2015101540,1992109618,000a00033a,000a00021e,2001110162,000a002071,000a00fc31
2009102663,2009年4月14日,01016,003060,811540,日高町,"
-
","


1億9,864万円 (中央)

",44戦4勝 [4-4-5-31],201208050111,2010100690,2008105782,1998190003,000a001c1d,000a010a70,000a0111fb,000a0017d2,000a0111db
2009103971,2009年2月13日,00427,464800,703082,新ひだか町,"262万円 (2010年 北海道サマーセール)
","


1億1,071万円 (中央)

",29戦5勝 [5-3-4-17],201308010511,2012103286,2013104593,000a00fa41,000a001676,000a00fac9,2001104341,000a000006,1988106097
2009104154,2009年2月17日,00396,961006,033305,新ひだか町,"
-
","


1億9,368万円 (中央)

",28戦8勝 [8-3-2-15],201408050912,2006101516,1997102674,000a010d7d,000a001d7e,000a010cbc,1989106812,000a000d0e,1982101049
2009104934,2009年4月3日,01039,948006,510314,新冠町,"1,050万円 (2009年 北海道セレクションセール)
","


2億2,937万円 (中央)

",48戦6勝 [6-6-10-26],201308050711,2002102231,2001102086,1998110135,000a00013a,000a000071,1995100396,1982101222,1986106773
2009105813,2009年1月30日,00343,758005,393126,千歳市,"
-
","


1億8,942万円 (中央)

",40戦5勝 [5-7-3-25],201409040811,2007102785,2002100561,2001103114,000a00033a,1988107320,1992190003,000a001efe,000a00a32e
2009105925,2009年1月17日,01075,587008,393126,千歳市,"
-
","



2億9,932万円 (中央) /125万円 (地方)
",42戦7勝 [7-7-2-26],201305020711,2001103160,2000101407,2001103114,000a00033a,1988107320,000a006776,000a0016ec,000a00ae67
2009106035,2009年3月14日,01055,708800,393126,千歳市,"4,200万円 (2009年 セレクトセール)
","


3億1,452万円 (中央)

",26戦5勝 [5-5-6-10],201409020211,2010103985,2008103055,2002100816,000a00033a,000a0003a2,000a0111c7,000a0000d1,000a00fd7f
2009106056,2009年4月10日,01070,675030,373126,安平町,"2,205万円 (2010年 セレクトセール)
","


1億2,942万円 (中央)

",30戦6勝 [6-2-2-20],201610020811,2010104012,2018104879,1989108341,1982101222,1984104366,2000101679,000a00033a,000a0001e1
2009106383,2009年2月1日,01022,790005,373126,安平町,"
-
","


2億1,101万円 (中央)

",22戦4勝 [4-4-2-12],201209040211,2013106131,2006103402,2001103114,000a00033a,1988107320,1999110001,000a001bda,000a00a8a4
2009110133,2009年3月29日,01046,797008,420704,米,"
-
","


2億677万円 (中央)

",29戦7勝 [7-2-5-15],201409040211,2015104481,2014110085,000a011594,000a010748,000a0115b2,000a011cb7,000a00fe92,000a011cb6
2010100200,2010年3月15日,01097,007803,913344,日高町,"945万円 (2010年 セレクトセール)
","


1億8,500万円 (中央)

",34戦7勝 [7-6-0-21],201406020311,2005102851,2008105275,1995108676,000a0019b4,000a00a4b9,1996102134,1990102314,1983106964
2010100483,2010年3月6日,01086,021007,913124,日高町,"
-
","


1億2,260万円 (中央)

",32戦5勝 [5-4-2-21],201709010211,2013100359,2006105503,2001103460,000a001d7e,000a00680e,1998105870,000a00033a,000a000036
2010100690,2010年4月18日,01016,003060,811540,日高町,"
-
","


2億3,963万円 (中央)

",51戦7勝 [7-3-8-33],201502010211,2009102663,2008105782,1998190003,000a001c1d,000a010a70,000a0111fb,000a0017d2,000a0111db
2010100717,2010年1月28日,00201,003060,811540,日高町,"
-
","


8,001万円 (中央)

",9戦5勝 [5-2-1-1],201408010511,2011100612,2012101613,1992190005,000a001cd4,000a0085ee,000a0116d0,000a001d7e,000a011667
2010100975,2010年3月30日,01115,243008,013320,日高町,"
-
","


1億8,320万円 (中央)

",21戦5勝 [5-1-1-14],201501020411,2015105145,2013100485,2003102809,000a00033a,000a0003a2,2003102879,1993109220,1993109901
2010101775,2010年2月28日,01145,180800,owner.netkeiba.com,エクセルマネジメント,えりも町,"
-
","


2億5,498万円 (中央)

",2010101775,201508030211,,1998101516,000a00033a,1987103805,1998107103,000a0000cc,1984102981
2010103303,2010年3月20日,01104,444030,303305,新ひだか町,"
-
","


2億8,387万円 (中央)

",26戦7勝 [7-7-2-10],201608020211,2008100906,2011102578,000a010541,000a001607,000a010548,2003105448,000a00033a,1994102127
2010103743,2010年3月7日,00438,180800,owner.netkeiba.com,社台ファーム,千歳市,"
-
","


1億7,079万円 (中央)

",2010103743,201308010510,,2002100816,000a00033a,000a0003a2,000a0105bc,000a00211c,000a000049
2010104042,2010年2月11日,01055,708800,373126,安平町,"
-
","


2億4,435万円 (中央)

",31戦6勝 [6-4-2-19],201507030211,2013105788,2016104415,2002100816,000a00033a,000a0003a2,2004103059,000a00013a,000a006897
2010104278,2010年1月28日,01105,506800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億7,231万円 (中央)

",2010104278,201209050411,,000a00fa35,000a0022a2,000a00faaf,2005102710,1992190005,000a010635
2010105298,2010年2月26日,01094,796002,700330,新冠町,"682万円 (2012年 北海道トレーニングセール)
","


1億4,765万円 (中央)

",42戦5勝 [5-4-4-29],201704020211,2011104559,2013101260,2001100650,1994109686,000a0066da,2002101674,000a000d94,1992102845
2010105904,2010年5月3日,01110,135007,500319,新冠町,"472万円 (2011年 北海道オータムセール)
","


1億8,180万円 (中央)

",54戦6勝 [6-6-2-40],201408050210,2014100656,2007106575,1995108558,000a001bea,000a00a42a,1998100963,000a000082,000a0064b7
2010106552,2010年4月15日,01018,966007,101328,日高町,"
-
","


3億450万円 (中央)

",22戦6勝 [6-2-0-14],201407020611,2004106983,2008106609,2001103114,000a00033a,1988107320,1999103468,1983109006,1992108355
2010110058,2010年3月28日,01028,785800,050704,米,"
-
","



1億8,606万円 (中央) /105万円 (地方)
",24戦6勝 [6-0-0-18],201306030511,000a0123d5,000a0150be,000a002276,000a001a98,000a00b29c,000a011c68,000a002071,000a011c67
2011102579,2011年3月26日,05629,796002,303305,新ひだか町,"735万円 (2012年 北海道サマーセール)
","


2億4,854万円 (中央)

",57戦8勝 [8-6-4-39],201608040211,2000102702,2005100948,000a00fa34,000a00010f,000a00faab,1992102495,1983109006,1981105172
2011102913,2011年3月7日,01107,794002,510000,えりも町,"
-
","


1億5,140万円 (中央)

",23戦5勝 [5-4-2-12],201508050912,2009105009,2010101775,2002100816,000a00033a,000a0003a2,1998107103,000a0000cc,1984102981
2011103328,2011年3月18日,01062,646030,200051,浦河町,"1,102万円 (2012年 北海道セレクションセール)
","


2億9,981万円 (中央)

",15戦8勝 [8-2-1-4],201607020611,2019102737,2010102247,1989108341,1982101222,1984104366,000a01152e,000a001d7e,000a0114ed
2011103607,2011年1月24日,00399,331002,341126,白老町,"
-
","


1億762万円 (中央)

",32戦3勝 [3-1-2-26],201406030511,,,1998102595,1989108341,1989104335,2002100761,000a00033a,000a006683
2011103722,2011年5月27日,00427,897009,301060,新ひだか町,"
-
","



2億9,305万円 (中央) /2,999万円 (地方)
",47戦8勝 [8-10-2-27],201608050812,2012102498,2008102459,000a0103b9,000a000178,000a01043c,2003103151,000a00033a,000a0061e6
2011103916,2011年3月12日,01002,441007,373126,安平町,"7,980万円 (2012年 セレクトセール)
","


5億2,948万円 (中央)

",20戦8勝 [8-4-1-7],201608050611,2014105983,2015104842,2002100816,000a00033a,000a0003a2,2004110007,000a00fd4c,000a0105b9
2011104416,2011年4月12日,01103,180800,owner.netkeiba.com,社台ファーム,千歳市,"
-
","


4億6,924万円 (中央)

",2011104416,201706040911,,000a00fa34,000a00010f,000a00faab,1997103531,000a00033a,000a006146
2011104557,2011年3月4日,05315,865800,700330,新冠町,"367万円 (2013年 JRAブリーズアップセール)
","


1億3,795万円 (中央)

",19戦5勝 [5-1-3-10],201302020611,2014100049,2015100051,2001190004,000a001ce7,000a010527,2003100057,1994108729,1997110116
2011104627,2011年5月18日,a0276,x09d5e,310335,新冠町,"
-
","



1億6,925万円 (中央) /40万円 (地方)
",38戦6勝 [6-7-3-22],201608010310,2004106840,2006106521,1998101554,000a00033a,000a000334,000a0067af,000a001fd7,000a00afb6
2011104682,2011年4月3日,01050,032800,owner.netkeiba.com,協和牧場,新冠町,"
-
","


1億370万円 (中央)

",2011104682,201608010211,,1989108341,1982101222,1984104366,2003100206,1995104427,1995108553
2011110099,2011年4月6日,05567,318033,500709,米,"
-
","


1億5,804万円 (中央)

",26戦5勝 [5-3-1-17],201606020311,2016110160,2017110171,000a0121e9,000a00213e,000a0121f3,000a0121f6,000a002220,000a0121f5
2011190005,2011年11月2日,05649,074803,,豪,"
-
","


2,080万円 (中央)

",19戦3勝 [3-1-6-9],2017G0a00a08,000a014523,,000a012713,000a000320,000a012729,000a013950,000a00fe93,000a01394f
2012102017,2012年5月14日,01121,859007,101328,日高町,"
-
","


2億259万円 (中央)

",34戦7勝 [7-5-4-18],201807030211,2010106549,2016103762,2002100816,000a00033a,000a0003a2,2000106882,1983109006,1996103276
2012102095,2012年4月6日,01084,037803,930369,平取町,"
-
","



4億6,273万円 (中央) /1,435万円 (地方)
",36戦3勝 [3-8-5-20],201509020611,2010100050,2018101299,2001103460,000a001d7e,000a00680e,2001107831,1992103687,1996102807
2012102452,2012年4月8日,05235,903031,933022,新ひだか町,"
-
","



1億9,103万円 (中央) /9,826万円 (地方)
",62戦10勝 [10-7-6-39],202042052711,2009101727,2016103030,2004102987,1998101516,1993109481,2003104701,000a00013a,1995109011
2012103249,2012年3月20日,00417,078800,943082,新ひだか町,"
-
","


1億4,462万円 (中央)

",66戦6勝 [6-3-4-53],201705050411,2017105356,2016104500,000a0103b9,000a000178,000a01043c,2000102386,1989108341,1996105163
2012103486,2012年4月7日,05642,265008,033305,新ひだか町,"
-
","



1億7,195万円 (中央) /244万円 (地方)
",35戦3勝 [3-3-2-27],201509040211,2018104339,2015106171,000a0109d5,000a001a98,000a00b4da,2007100873,1998101516,000a01075a
2012104438,2012年2月18日,01105,708800,393126,千歳市,"
-
","


1億2,768万円 (中央)

",34戦5勝 [5-5-3-21],201505050410,2013105681,2015104575,000a010601,000a0000d1,000a010600,000a011dcc,000a00185d,000a011d60
2012104638,2012年5月22日,01117,486800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億3,561万円 (中央)

",2012104638,201406040809,,2002100816,000a00033a,000a0003a2,2003102823,1998110135,1998102634
2012110102,2012年2月6日,01126,138007,290702,米,"
-
","



1億8,371万円 (中央) /320万円 (地方)
",12戦4勝 [4-1-1-6],201508040811,000a0147c5,,000a010cdf,000a00fb8e,000a010bfd,000a012629,000a001cd0,000a00af92
2012110117,2012年8月21日,01144,138007,660883,豪,"
-
","


1億3,861万円 (中央)

",20戦7勝 [7-1-0-12],201706020311,,,000a010601,000a0000d1,000a010600,000a01268f,000a0022f1,000a01268e
2013100612,2013年4月26日,01129,003060,811540,日高町,"
-
","


4億7,827万円 (中央)

",28戦10勝 [10-2-2-14],201807020611,2012101575,2014102193,2003102991,000a00010f,1998101750,000a011cf7,000a002097,000a011ce2
2013100783,2013年3月16日,01044,271008,203398,日高町,"
-
","



2億7,853万円 (中央) /110万円 (地方)
",41戦5勝 [5-5-6-25],201609050811,2008105965,2016103495,2003110212,1992109618,000a006843,000a01069f,000a001d7e,000a0105dc
2013101006,2013年4月10日,01119,679800,813326,日高町,"
-
","


1億7,022万円 (中央)

",40戦6勝 [6-9-6-19],201805030811,,,1998101786,1983109006,000a00657c,2007106173,1998110135,000a006718
2013101042,2013年4月9日,01142,688006,733363,日高町,"
-
","


2億1,079万円 (中央)

",40戦7勝 [7-2-2-29],201804020211,2014102625,2016103788,1995104427,000a0000cc,000a0062e2,2007104165,1993109188,000a00fa5a
2013101315,2013年5月7日,a01c1,x0a13e,543334,新冠町,"
-
","



1億9,611万円 (中央) /46万円 (地方)
",65戦8勝 [8-6-4-47],201806020311,2015100978,2012100109,2000101550,000a00033a,1990104543,2003100810,1995108558,1998107191
2013103292,2013年5月5日,01032,436800,110031,浦河町,"
-
","


2億6,431万円 (中央)

",27戦8勝 [8-4-2-13],201809050711,2018105996,2012105141,1995104427,000a0000cc,000a0062e2,2007101469,1995108676,2001103292
2013103973,2013年2月1日,01086,063803,233071,新ひだか町,"
-
","


1億6,441万円 (中央)

",24戦7勝 [7-3-1-13],201704021010,2014104286,2019105775,2003102991,000a00010f,1998101750,2006101393,000a000d6b,1994101208
2013104230,2013年3月8日,00423,897009,033080,新ひだか町,"1,404万円 (2014年 セレクトセール)
","


3億3,657万円 (中央)

",42戦7勝 [7-7-2-26],201707020611,2005100375,2010102733,2003102991,000a00010f,1998101750,000a0106a5,000a00185a,000a00026e
2013104606,2013年3月10日,01088,163002,233086,新ひだか町,"
-
","


1億5,448万円 (中央)

",31戦6勝 [6-4-1-20],201806030611,2011102351,2020104570,2001103038,000a00033a,1990104626,000a0117bd,000a0022ae,000a011778
2013105357,2013年3月4日,01046,808800,owner.netkeiba.com,社台コーポレーション白老ファーム,白老町,"
-
","


1億8,462万円 (中央)

",2013105357,201609010611,,2001103114,000a00033a,1988107320,2005102113,1998101786,1994109579
2013105736,2013年3月11日,01008,931033,393126,千歳市,"2,160万円 (2015年 千葉サラブレッド・セール)
","


3億5,163万円 (中央)

",38戦8勝 [8-12-5-13],201801020411,2015104625,2017104988,2001103114,000a00033a,1988107320,000a011167,000a00fcdd,000a0110d0
2013105995,2013年2月22日,01105,399030,373126,安平町,"4,095万円 (2013年 セレクトセール)
","


1億9,120万円 (中央)

",28戦5勝 [5-2-4-17],201805040611,2015102424,2016101208,2001103038,000a00033a,1990104626,2005110108,000a001c1d,000a010d77
2013106055,2013年4月6日,01068,506800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


2億5,944万円 (中央)

",2013106055,202004010111,,2001103114,000a00033a,1988107320,2005102480,000a00fa35,1996107394
