horse_id,bday,tame_id,owner_id,producer_id,production area,auction price,winnings,lifetime record,wined race title,inbreeding-1,inbreeding-2,father,faths father,faths mother,mother,moths father,moths mother
2008104268,2008年4月6日,01088,851009,910331,新冠町,"
-
","



3億7,038万円 (中央) /1,742万円 (地方)
",61戦8勝 [8-13-7-33],201404030811,2007104109,2011104589,1996106512,000a001bda,1991104457,1998105689,1992109612,1987105609
2010103303,2010年3月20日,01104,444030,303305,新ひだか町,"
-
","


2億8,387万円 (中央)

",26戦7勝 [7-7-2-10],201608020211,2008100906,2011102578,000a010541,000a001607,000a010548,2003105448,000a00033a,1994102127
2010105298,2010年2月26日,01094,796002,700330,新冠町,"682万円 (2012年 北海道トレーニングセール)
","


1億4,765万円 (中央)

",42戦5勝 [5-4-4-29],201704020211,2011104559,2013101260,2001100650,1994109686,000a0066da,2002101674,000a000d94,1992102845
2011102579,2011年3月26日,05629,796002,303305,新ひだか町,"735万円 (2012年 北海道サマーセール)
","


2億4,854万円 (中央)

",57戦8勝 [8-6-4-39],201808010411,2000102702,2005100948,000a00fa34,000a00010f,000a00faab,1992102495,1983109006,1981105172
2011103722,2011年5月27日,00427,897009,301060,新ひだか町,"
-
","



2億9,305万円 (中央) /2,999万円 (地方)
",47戦8勝 [8-10-2-27],201608050812,2012102498,2008102459,000a0103b9,000a000178,000a01043c,2003103151,000a00033a,000a0061e6
2011104416,2011年4月12日,01103,180800,owner.netkeiba.com,社台ファーム,千歳市,"
-
","


4億6,924万円 (中央)

",2011104416,201606040811,,000a00fa34,000a00010f,000a00faab,1997103531,000a00033a,000a006146
2011190005,2011年11月2日,05649,074803,,豪,"
-
","


2,080万円 (中央)

",19戦3勝 [3-1-6-9],2017G0a00a08,000a014523,,000a012713,000a000320,000a012729,000a013950,000a00fe93,000a01394f
2012102095,2012年4月6日,01084,037803,930369,平取町,"
-
","



4億6,273万円 (中央) /1,435万円 (地方)
",36戦3勝 [3-8-5-20],201509020611,2010100050,2018101299,2001103460,000a001d7e,000a00680e,2001107831,1992103687,1996102807
2012102452,2012年4月8日,05235,903031,933022,新ひだか町,"
-
","



1億9,103万円 (中央) /9,826万円 (地方)
",62戦10勝 [10-7-6-39],202042052711,2009101727,2016103030,2004102987,1998101516,1993109481,2003104701,000a00013a,1995109011
2012104638,2012年5月22日,01117,486800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億3,561万円 (中央)

",2012104638,201406040809,,2002100816,000a00033a,000a0003a2,2003102823,1998110135,1998102634
2013100612,2013年4月26日,01129,003060,811540,日高町,"
-
","


4億7,827万円 (中央)

",28戦10勝 [10-2-2-14],201807020611,2012101575,2014102193,2003102991,000a00010f,1998101750,000a011cf7,000a002097,000a011ce2
2013101315,2013年5月7日,a01c1,x0a13e,543334,新冠町,"
-
","



1億9,611万円 (中央) /46万円 (地方)
",64戦7勝 [7-6-4-47],201806020311,2015100978,2012100109,2000101550,000a00033a,1990104543,2003100810,1995108558,1998107191
2013103292,2013年5月5日,01032,436800,110031,浦河町,"
-
","


2億6,431万円 (中央)

",27戦8勝 [8-4-2-13],201809050711,2018105996,2012105141,1995104427,000a0000cc,000a0062e2,2007101469,1995108676,2001103292
2013104230,2013年3月8日,00423,897009,033080,新ひだか町,"1,404万円 (2014年 セレクトセール)
","


3億3,657万円 (中央)

",42戦7勝 [7-7-2-26],201707020611,2005100375,2010102733,2003102991,000a00010f,1998101750,000a0106a5,000a00185a,000a00026e
2013105736,2013年3月11日,01008,931033,393126,千歳市,"2,160万円 (2015年 千葉サラブレッド・セール)
","


3億5,163万円 (中央)

",38戦8勝 [8-12-5-13],201801020411,2015104625,2017104988,2001103114,000a00033a,1988107320,000a011167,000a00fcdd,000a0110d0
2014105043,2014年4月24日,01099,265008,033305,新ひだか町,"
-
","


2億3,009万円 (中央)

",20戦3勝 [3-2-1-14],201709020611,2009104150,2012103476,2001103114,000a00033a,1988107320,2000102683,1994109686,1985101077
2014106231,2014年3月21日,00438,226800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億3,569万円 (中央)

",2014106231,201608050311,,1998110135,000a00013a,000a000071,2003102899,1998101516,000a00683a
2014110050,2014年2月24日,01147,089803,200707,米,"
-
","



6,522万円 (中央) /8,605万円 (地方)
",19戦5勝 [5-1-1-12],201645121411,,,000a011200,000a001be1,000a01120c,000a012d79,000a0021ab,000a012d78
